dept_num;pob;cadres;activity_rate;tertiaire
72043;Bourg-le-Roi;7.8;80.7;100
72044;Bousse;3;81.6;41.2
72045;Brains-sur-Gée;8.6;82.3;50
72046;Le Breil-sur-Mérize;3.4;81.2;73.6
72047;Brette-les-Pins;7.9;77.6;69.4
72048;Briosne-lès-Sables;3.9;80;58.1
72049;La Bruère-sur-Loir;0;73.4;50
72050;Brûlon;2.2;76.5;42.8
72051;Cérans-Foulletourte;5.7;79.4;69.1
72052;Chahaignes;0;70;82.5
72053;Challes;2.1;78.6;35.8
72054;Champagné;5.4;78.6;66.3
72056;Champfleur;6.7;80.7;85.4
72057;Champrond;0;83.7;N/A - division par 0
72058;Changé;10.1;75.7;69.1
72059;Chantenay-Villedieu;1.2;81.1;38.1
72060;La Chapelle-aux-Choux;8.7;73.8;72.2
72061;La Chapelle-d'Aligné;2.2;83.9;64.1
72062;La Chapelle-du-Bois;1.5;81.9;60.6
72064;La Chapelle-Huon;2.3;78.4;37.7
72065;La Chapelle-Saint-Aubin;10.2;71.7;81.5
72066;La Chapelle-Saint-Fray;9.1;79;100
72067;La Chapelle-Saint-Rémy;3.8;84;50
72068;La Chartre-sur-le-Loir;1.7;72.2;57.5
72070;Chassillé;4.9;76.1;31.2
72071;Montval-sur-Loir;5;70.5;79.8
72072;Château-l'Hermitage;0;78.8;100
72073;Chaufour-Notre-Dame;2.4;79.3;56.4
72074;Chemiré-en-Charnie;5.7;80.5;0
72075;Chemiré-le-Gaudin;8.7;80.7;55.8
72076;Chenay;0;82.8;100
72077;Chenu;2.5;75.8;47.2
72078;Chérancé;0;75.5;21.3
72079;Chérisay;0;78.7;100
72080;Cherré-Au;4.2;74.8;38.7
72083;Chevillé;3.6;79.1;36.6
72084;Clermont-Créans;3.1;77.2;72.9
72085;Cogners;0;83.2;23.4
72086;Commerveil;9.3;76.8;16.1
72087;Conflans-sur-Anille;0;72.3;50
72088;Congé-sur-Orne;0;89.8;36.2
72089;Conlie;1.3;74.9;86.5
72090;Connerré;3.2;79.1;57.5
72091;Contilly;0;81.2;33.3
72093;Cormes;6.8;79.8;54.9
72094;Coudrecieux;2;76.9;33.3
72095;Coulaines;4.8;65;87.4
72096;Coulans-sur-Gée;7.8;77;53.2
72098;Coulongé;0;76.6;84.6
72099;Courcebœufs;6;82.4;73.1
72100;Courcelles-la-Forêt;3.1;82.5;44.4
72101;Courcemont;5.5;86;57.4
72102;Courcival;0;90.7;0
72103;Courdemanche;2;77.2;55.7
72104;Courgains;2.2;79.5;69.2
72105;Courgenard;5.4;78;33.3
72106;Courtillers;0;78.3;76.3
72107;Crannes-en-Champagne;21.7;84.4;60
72109;Crissé;6.8;76;30.9
72110;Crosmières;2.5;82.7;28
72111;Cures;7.4;78;32.6
72112;Dangeul;0;75;53.6
72113;Degré;8;77.1;47.3
72114;Dehault;4.8;79.4;0
72115;Dissay-sous-Courcillon;5.9;81.8;70.4
72118;Dollon;5.8;78;61.7
72119;Domfront-en-Champagne;8;81.4;79.5
72120;Doucelles;0;80.5;48.3
72121;Douillet;0;77.5;25.9
72122;Duneau;1.1;78.5;70.9
72123;Dureil;0;74.4;0
72124;Écommoy;3;76.6;77.8
72125;Écorpain;4;73;14.3
72126;Épineu-le-Chevreuil;12.7;82.2;50
72127;Étival-lès-le-Mans;8.1;76.8;78.9
72128;Val-d'Étangson;0;78.2;50.7
72129;Fatines;5.7;81.1;68.7
72130;Fay;10.2;83.3;72.3
72131;Fercé-sur-Sarthe;2;78.6;55.7
72132;La Ferté-Bernard;3.3;74.1;71.4
72133;Fillé;7.8;77.2;73.7
72134;Flée;2.4;79.5;52.1
72135;La Fontaine-Saint-Martin;11.6;78.2;90
72136;Fontenay-sur-Vègre;0;86.3;70
72137;Villeneuve-en-Perseigne;3.6;80.1;51.3
72138;Fresnay-sur-Sarthe;3.3;74.4;77.6
72139;Fyé;5.9;79.2;71.1
72141;Gesnes-le-Gandelin;2.8;80.3;88.6
72142;Grandchamp;0;85.1;76.5
72143;Le Grand-Lucé;0.9;77.3;81.4
72144;Gréez-sur-Roc;0;79;48.8
72145;Le Grez;3;74.3;25
72146;Guécélard;6.4;78.4;70.9
72147;La Guierche;4.1;81.9;61.1
72148;Jauzé;0;75;0
72149;Joué-en-Charnie;0;74.6;68.8
72150;Joué-l'Abbé;8.1;81.9;49.1
72151;Juigné-sur-Sarthe;4.4;74.4;40.5
72152;Juillé;0;70.4;85.7
72153;Jupilles;6.6;79.8;53.6
72154;La Flèche;4.2;70.5;76.1
72155;Laigné-Saint-Gervais;7.8;77.4;73.6
72156;Lamnay;5.5;82.3;80
72157;Lavardin;4.8;82.6;100
72158;Lavaré;8.7;78.7;48
72160;Lavernat;6.5;79.1;58.1
72161;Lhomme;0;75.6;38.9
72163;Ligron;2.5;83.2;34.9
72164;Livet-en-Saosnois;0;78;100
72165;Lombron;3.1;78.4;70.7
72166;Longnes;11.9;80.6;40.4
72167;Louailles;4;82.5;35.1
72168;Loué;3.7;76;49.4
72169;Louplande;10.9;82.8;58.8
72170;Louvigny;0;82.7;0
72171;Louzes;0;74.5;100
72172;Le Luart;2.5;77.1;54.8
72173;Luceau;2.8;73.8;42.1
72174;Lucé-sous-Ballon;0;82.9;50
72175;Luché-Pringé;2.3;75.4;56.1
72176;Le Lude;2.2;73.6;62.5
72177;Maigné;2.8;83;6.3
72178;Maisoncelles;0;74.6;35.5
72179;Malicorne-sur-Sarthe;2.6;79.6;83.8
72180;Mamers;3.3;69.6;78.4
72181;Le Mans;8.3;72.7;85.5
72182;Mansigné;1.6;79.5;72
72183;Marçon;2.3;74.4;67.7
72184;Mareil-en-Champagne;6.8;77.3;83.3
72185;Mareil-sur-Loir;4;79.2;54.7
72186;Maresché;0;80.5;67.3
72187;Marigné-Laillé;2.9;76.9;45.6
72188;Marollette;0;74.7;100
72189;Marolles-les-Braults;1.7;73.4;49.1
72190;Marolles-lès-Saint-Calais;0;79.5;5.7
72191;Mayet;1.9;76.6;67.4
72192;Les Mées;10.5;84.2;0
72193;Melleray;0;78.2;45.6
72194;Meurcé;0;80.9;25.6
72195;Mézeray;2.8;81.7;60.8
72196;Mézières-sur-Ponthouin;1.7;80.8;20.2
72197;Mézières-sous-Lavardin;3.8;81.7;25
72198;La Milesse;7.2;78.9;59.6
72199;Moitron-sur-Sarthe;5.4;78.1;77.3
72200;Moncé-en-Belin;5.6;76.6;75
72201;Moncé-en-Saosnois;0;77.7;20
72202;Monhoudou;0;82.7;0
72204;Montaillé;5.1;77.3;32.1
72205;Montbizot;7.5;79.5;56.3
72208;Montmirail;8.4;86.7;42.5
72209;Montreuil-le-Chétif;0;81.3;50
72210;Montreuil-le-Henri;4.1;77.1;30.3
72211;Mont-Saint-Jean;6.2;82.2;44.3
72212;Moulins-le-Carbonnel;5.6;81.7;70.6
72213;Mulsanne;4;73.3;77.1
72214;Nauvay;0;62.5;N/A - division par 0
72215;Neufchâtel-en-Saosnois;4.9;79.6;78.5
72216;Neuvillalais;11;83.4;43.7
72217;Neuville-sur-Sarthe;4.2;77.7;54.2
72218;Neuvillette-en-Charnie;0;78.7;75
72219;Bernay-Neuvy-en-Champagne;1.7;79.7;69.7
72220;Nogent-le-Bernard;2.7;79.6;73.3
72221;Nogent-sur-Loir;0;77.7;52.4
72222;Nouans;9.2;77.5;58.3
72223;Noyen-sur-Sarthe;4.4;80.4;62.2
72224;Nuillé-le-Jalais;2.6;80.5;82.4
72225;Oisseau-le-Petit;3.6;81.5;90.1
72226;Oizé;3;82.7;64.3
72227;Panon;0;87;25
72228;Parcé-sur-Sarthe;4.3;77.4;71
72229;Parennes;2.7;77.9;49
72230;Parigné-le-Pôlin;3.9;82.2;53.8
72231;Parigné-l'Évêque;6.9;78.5;73.8
72232;Notre-Dame-du-Pé;0;82.6;72.2
72233;Peray;0;82.9;0
72234;Pezé-le-Robert;3.4;80.1;50
72235;Piacé;0;83.5;35.4
72236;Pincé;0;71.4;100
72237;Pirmil;5.3;81.2;36.4
72238;Pizieux;0;81.4;50
72239;Poillé-sur-Vègre;8.3;78.4;43.6
72241;Montfort-le-Gesnois;6.3;79.5;68.9
72243;Pontvallain;1.6;78.6;78.9
72244;Précigné;3.2;78.7;52.5
72245;Préval;1.8;78.2;89.4
72246;Prévelles;6.1;79.9;35.7
72247;Pruillé-le-Chétif;10.3;75;79.1
72248;Pruillé-l'Éguillé;4.5;80.9;41.8
72249;La Quinte;4.3;80.4;66.7
72250;Rahay;0;78.4;0
72251;René;0;79.4;48.5
72252;Requeil;4.1;78.3;39.8
72253;Roëzé-sur-Sarthe;5.1;74.4;40.4
72254;Rouessé-Fontaine;0;76.7;50
72255;Rouessé-Vassé;0;77;67.4
72256;Rouez;3.1;75.4;40.5
72257;Rouillon;10.3;77;79.4
72259;Rouperroux-le-Coquet;4.5;80.5;35.5
72260;Ruaudin;8.8;75.8;79.4
72261;Ruillé-en-Champagne;3.9;85.2;52.5
72262;Loir en Vallée;2.2;74.3;64.1
72264;Sablé-sur-Sarthe;3.2;72.6;62.9
72265;Saint-Aignan;0;75.2;60
72266;Saint-Aubin-de-Locquenay;0;75.9;49
72267;Saint-Aubin-des-Coudrais;2.8;81.6;75.2
72268;Saint-Biez-en-Belin;5.9;81.6;62.5
72269;Saint-Calais;1.5;69.8;77.3
72270;Saint-Calez-en-Saosnois;0;76;51.8
72271;Saint-Célerin;3.1;84.7;44.1
72272;Sainte-Cérotte;0;85.4;57.6
72273;Saint-Christophe-du-Jambet;0;80.1;60
72274;Saint-Christophe-en-Champagne;5.8;80.7;26.3
72275;Saint-Corneille;4.4;84.1;36.7
72276;Saint-Cosme-en-Vairais;0.6;77.5;41.8
72277;Saint-Denis-des-Coudrais;0;75;0
72278;Saint-Denis-d'Orques;1.5;78.8;63.6
72279;Saint-Georges-de-la-Couée;6.4;82.2;59.2
72280;Saint-Georges-du-Bois;9.6;77.8;66.3
72281;Saint-Georges-du-Rosay;2.7;77.9;41
72282;Saint-Georges-le-Gaultier;2.3;71.9;34.4
72283;Saint-Germain-d'Arcé;0;73.7;37
72286;Saint-Gervais-de-Vic;0;79.1;39.2
72289;Sainte-Jamme-sur-Sarthe;2.4;79.1;85.7
72290;Saint-Jean-d'Assé;5.8;82.8;59.4
72291;Saint-Jean-de-la-Motte;4.1;78.5;48
72292;Saint-Jean-des-Échelles;0;80.6;28.6
72293;Saint-Jean-du-Bois;5.4;79.6;84.8
72294;Saint-Léonard-des-Bois;6.9;82.4;46.9
72295;Saint-Longis;2.3;69;72.4
72296;Saint-Maixent;4.9;78.2;56.7
72297;Saint-Marceau;5;83.8;88.6
72299;Saint-Mars-d'Outillé;3.7;79.3;74.4
72300;Saint-Mars-la-Brière;1.8;80.3;58.3
72302;Saint-Martin-des-Monts;0;83.3;100
72303;Saint-Michel-de-Chavaignes;0;80.4;49.6
72305;Saint-Ouen-de-Mimbré;4;77.9;58.6
72306;Saint-Ouen-en-Belin;6.8;77;40
72307;Saint-Ouen-en-Champagne;0;82.6;76.2
72308;Saint-Paterne - Le Chevain;4.5;73.1;76.1
72309;Saint-Paul-le-Gaultier;0;78.9;33.3
72310;Saint-Pavace;17.7;75.8;73.1
72311;Saint-Pierre-de-Chevillé;0;76.8;16.1
72312;Saint-Pierre-des-Bois;17.6;78.2;0
72313;Saint-Pierre-des-Ormes;0;77.2;47.6
72314;Saint-Pierre-du-Lorouër;6.4;66.2;47.8
72315;Saint-Rémy-de-Sillé;4.5;74.5;72.1
72316;Saint-Rémy-des-Monts;0;76.6;72.8
72317;Saint-Rémy-du-Val;0;76.4;57.4
72319;Sainte-Sabine-sur-Longève;7.2;81;50
72320;Saint-Saturnin;10.8;71.4;88.2
72321;Saint-Symphorien;0;80.4;68.5
72322;Saint-Ulphace;5.5;73.2;50
72323;Saint-Victeur;5.8;80.6;26.7
72324;Saint-Vincent-des-Prés;0;79.5;33.3
72325;Saint-Vincent-du-Lorouër;0;80;56
72326;Saosnes;0;78.9;0
72327;Sarcé;4.3;76.2;37.5
72328;Sargé-lès-le-Mans;10.3;74.3;70.1
72329;Savigné-l'Évêque;6.6;76.8;74.8
72330;Savigné-sous-le-Lude;0;76.5;31.4
72331;Sceaux-sur-Huisne;2.1;82.4;15.7
72332;Ségrie;1.9;78.4;46.9
72333;Semur-en-Vallon;0;70.5;21.1
72334;Sillé-le-Guillaume;2.7;68.9;62.5
72335;Sillé-le-Philippe;6.9;82.7;71
72336;Solesmes;1.9;74.6;56.8
72337;Sougé-le-Ganelon;0;74.6;34.7
72338;Souillé;4.1;80.5;77.3
72339;Souligné-Flacé;1.9;76.2;44.6
72340;Souligné-sous-Ballon;5.1;81.9;55.6
72341;Soulitré;11.6;80.5;77
72342;Souvigné-sur-Même;27.6;80;100
72343;Souvigné-sur-Sarthe;4.1;77;59.7
72344;Spay;3.7;74.3;51.9
72345;Surfonds;4.1;78.9;100
72346;La Suze-sur-Sarthe;5;78.3;66
72347;Tassé;0;83.5;24.4
72348;Tassillé;0;70.2;0
72349;Teillé;2.4;81.3;69
72350;Teloché;4.4;77.9;71.6
72351;Tennie;5.8;78.2;62.1
72352;Terrehault;0;81;66.7
72353;Théligny;0;76.8;45.8
72354;Thoigné;7.4;81.9;25
72355;Thoiré-sous-Contensor;0;89;100
72356;Thoiré-sur-Dinan;3.1;77.9;45.5
72357;Thorée-les-Pins;3.2;81.5;67.7
72358;Thorigné-sur-Dué;2.2;73;61.5
72359;Torcé-en-Vallée;4;83.7;61
72360;Trangé;8.1;78.9;55.2
72361;Tresson;5.2;81.2;25.3
72362;Le Tronchet;0;88.9;80.8
72363;Tuffé Val de la Chéronne;4.3;76.4;39.2
72364;Vaas;0.8;76.4;52.6
72366;Valennes;7.5;74.9;18.5
72367;Vallon-sur-Gée;0;79.5;75
72368;Vancé;0;69.6;104.2
72369;Verneil-le-Chétif;4.1;77;55
72370;Vernie;3.5;80;27.9
72372;Vezot;18.2;72.9;0
72373;Vibraye;5;76.5;52.3
72374;Villaines-la-Carelle;0;77;48.4
72375;Villaines-la-Gonais;4.6;81.5;80.5
72376;Villaines-sous-Lucé;3.7;82;25.5
72377;Villaines-sous-Malicorne;4.5;82;33.1
72378;Vion;5.3;77.3;35
72379;Viré-en-Champagne;13.2;85.5;33.3
72380;Vivoin;2.6;77.8;24.8
72381;Voivres-lès-le-Mans;10.5;82.3;75.4
72382;Val-de-la-Hune;4.3;79.9;32.8
72383;Vouvray-sur-Huisne;0;76.7;26.3
72385;Yvré-le-Pôlin;2.8;81.2;75.4
72386;Yvré-l'Évêque;11.2;74.7;78
73001;Aiguebelette-le-Lac;4.7;86.6;102.9
73003;Grand-Aigueblanche;5.5;79.8;66.1
73004;Aillon-le-Jeune;0;84.6;73.3
73005;Aillon-le-Vieux;0;81.4;66.7
73006;Aime-la-Plagne;5.5;83.3;80.4
73007;Aiton;5;52;77.1
73008;Aix-les-Bains;9;78.6;79.4
73010;Entrelacs;9.1;81.3;53.2
73011;Albertville;4.6;74.6;85.7
73012;Albiez-le-Jeune;7.9;76.7;50
73013;Albiez-Montrond;9.9;78.2;95.3
73014;Allondaz;17.4;80.6;71.4
73015;Les Allues;9.3;85.8;88.9
73017;Apremont;9;79.4;50
73018;Arbin;5.7;80.8;57
73019;Argentine;2.3;76.9;37.5
73020;Arith;0;85.6;59.2
73021;Arvillard;5.5;83.2;59.8
73022;Attignat-Oncin;8.6;78.8;46.2
73023;Aussois;0;87.5;87.1
73024;Les Avanchers-Valmorel;1.5;85.4;91.6
73025;Avressieux;2.3;78.7;33.3
73026;Avrieux;9;77.3;75
73027;Ayn;15.3;85.2;49
73028;La Balme;3.7;81.3;86.1
73029;Barberaz;10.1;78.9;77.5
73030;Barby;5.8;79;84.9
73031;Bassens;5.7;77.7;92.8
73032;La Bâthie;2.3;78.5;57.8
73033;La Bauche;15.2;79.9;81.8
73034;Beaufort;4;82.4;64.8
73036;Bellecombe-en-Bauges;10.7;81.6;44.2
73039;Belmont-Tramonet;11.2;74.2;62
73040;Bessans;4.1;87.3;78
73041;Betton-Bettonet;3.8;86;63.1
73042;Billième;8.9;84.6;81.6
73043;La Biolle;16.7;80.9;63.6
73047;Bonneval-sur-Arc;4.8;78.6;76.5
73048;Bonvillard;3.5;81;0
73049;Bonvillaret;0;76.5;41.7
73050;Bourdeau;6.5;81.6;85.8
73051;Le Bourget-du-Lac;10.8;68.1;81.4
73052;Bourget-en-Huile;0;74.7;82.7
73053;Bourgneuf;0;82.4;69.6
73054;Bourg-Saint-Maurice;6.4;83.2;90.4
73055;Bozel;10.3;83.5;78.7
73057;Brides-les-Bains;8.2;81.9;86.2
73058;La Bridoire;5.1;75.7;42.5
73059;Brison-Saint-Innocent;9.7;76.6;71.5
73061;Césarches;13.3;85.7;58.3
73063;Cevins;1.8;79.4;80
73064;Challes-les-Eaux;8.9;76.9;83.7
73065;Chambéry;10.2;72.7;85.1
73067;La Chambre;2;76.4;51
73068;Chamousset;3.9;81.6;86.5
73069;Chamoux-sur-Gelon;5.2;83.2;70.6
73070;Champagneux;13.5;81.2;83.3
73071;Champagny-en-Vanoise;4.3;85.8;79.3
73072;Champ-Laurent;33.3;82.4;100
73073;Chanaz;0;74.2;85.3
73074;La Chapelle;3.6;78;17.2
73075;La Chapelle-Blanche;17.1;77.6;40.6
73076;La Chapelle-du-Mont-du-Chat;4.6;80.9;51.5
73077;Les Chapelles;8.3;82.1;85.1
73078;La Chapelle-Saint-Martin;7.6;83.3;0
73079;Châteauneuf;4.6;83.9;59.2
73081;Le Châtelard;7;80.3;85.8
73082;La Chavanne;9.1;84.8;38
73083;Les Chavannes-en-Maurienne;0;76;83.3
73084;Chignin;10.4;75.8;60.8
73085;Chindrieux;6.5;80;85.3
73086;Cléry;16.1;81.7;87
73087;Cognin;7.8;77.8;84.3
73088;Cohennoz;0;79.1;48.3
73089;Coise-Saint-Jean-Pied-Gauthier;14.3;79.8;44.9
73090;La Compôte;4.8;83.6;40
73091;Conjux;7.2;84.3;104.8
73092;Corbel;9.4;81.2;N/A - division par 0
73094;Crest-Voland;6.6;82.6;93.3
73095;La Croix-de-la-Rochette;0;73.4;41.9
73096;Cruet;9;77.4;55.6
73097;Curienne;10.5;79.4;63.6
73098;Les Déserts;4.1;82.4;81.7
73099;Détrier;6.6;77.7;92.5
73100;Domessin;5.2;80.6;54.5
73101;Doucy-en-Bauges;26.7;80.4;100
73103;Drumettaz-Clarafond;11.2;81.9;74.6
73104;Dullin;11.6;85.8;61.4
73105;Les Échelles;3.8;84.5;80.1
73106;École;7.6;81.2;22.4
73107;Entremont-le-Vieux;18.7;79.3;73.9
73109;Épierre;0;81.6;35.2
73110;Esserts-Blay;3.5;76.9;44.7
73113;Feissons-sur-Salins;12.9;89.2;34.5
73114;Flumet;4.4;87;68.7
73116;Fontcouverte-la-Toussuire;7.4;87;81.4
73117;Fourneaux;0;74.9;90.8
73119;Freney;0;85.5;60
73120;Fréterive;0;85.6;25.4
73121;Frontenex;4.9;79;63.2
73122;Gerbaix;10.4;83;51.1
73123;La Giettaz;2.9;83.8;77.8
73124;Gilly-sur-Isère;5.6;77.5;60.7
73128;Grésy-sur-Aix;9.2;78.8;73.3
73129;Grésy-sur-Isère;6;76.6;52.9
73130;Grignon;4.7;75.3;70.3
73131;Hautecour;3.7;76.7;47.2
73132;Hauteluce;3.4;80.5;82.8
73133;Hauteville;14.7;78.4;73.7
73135;La Tour-en-Maurienne;5.6;81.1;49.4
73137;Jacob-Bellecombette;10.7;66.3;92.3
73138;Jarrier;7.2;79;71.4
73139;Jarsy;12.6;72.6;55.9
73140;Jongieux;0;87.1;30.2
73141;Laissaud;13.6;80.3;60
73142;Landry;5.6;84.5;75.4
73145;Lépin-le-Lac;2.5;79.4;70
73146;Lescheraines;7.7;78.5;43.7
73147;Loisieux;5.2;82.2;64.3
73149;Lucey;0;79.4;66.7
73150;La Plagne Tarentaise;8.7;84.1;90.4
73151;Porte-de-Savoie;11.3;81.6;65.4
73152;Marcieux;22.4;84.8;100
73153;Marthod;4.4;79;45.3
73154;Mercury;10.7;80.9;72.7
73155;Méry;14.3;82.8;60.6
73156;Meyrieux-Trouet;6.3;79.4;61.9
73157;Modane;1.2;75.1;73.5
73159;Les Mollettes;4.5;81.8;57.1
73160;Montagnole;8.3;79.4;94.9
73161;Montagny;5.3;83.9;63.2
73162;Montailleur;8.8;68;88.8
73164;Montcel;10;79.6;81
73166;Montendry;0;73;N/A - division par 0
73168;Montgilbert;10.4;75.4;100
73170;Monthion;7.5;76.2;100
73171;Montmélian;4.1;77.8;73.5
73173;Montricher-Albanne;4.8;81.6;66.6
73175;Montsapey;0;83.3;N/A - division par 0
73176;Montvalezan;1.6;83.6;92.5
73177;Montvernier;20;81.3;52.6
73178;La Motte-en-Bauges;5.3;79.8;40.6
73179;La Motte-Servolex;9.5;79.4;75.2
73180;Motz;2.4;79.9;25.8
73181;Moûtiers;2.8;74.6;81.5
73182;Mouxy;12.4;79.8;80
73183;Myans;11.1;80.9;73.8
73184;Nances;10.8;84.8;95.8
73186;Notre-Dame-de-Bellecombe;2.5;86.6;84.8
73187;La Léchère;2.3;78.7;42
73188;Notre-Dame-des-Millières;4.9;80.8;65.8
73189;Notre-Dame-du-Cruet;0;79.5;20
73190;Notre-Dame-du-Pré;0;82.4;102.7
73191;Novalaise;13;79.9;87.6
73192;Le Noyer;6;83.6;100
73193;Ontex;14.8;79;50
73194;Orelle;3.8;83.2;90.4
73196;Pallud;7.9;79.8;50
73197;Peisey-Nancroix;3.7;88.8;87.3
73200;Planaise;2.3;85.8;98.4
73201;Planay;2.6;83.5;44.3
73202;Plancherine;5.6;79.9;50
73204;Le Pont-de-Beauvoisin;2.3;74.3;93.2
73205;Le Pontet;18.6;83.3;48.8
73206;Pralognan-la-Vanoise;3.3;85.5;88.6
73207;Presle;2.7;73.7;75
73208;Pugny-Chatenod;14.9;79.2;88.8
73210;Puygros;14.9;73;50
73211;Queige;6.6;82.3;64.9
73212;Val-d'Arc;6.7;77.5;82.8
73213;La Ravoire;7.9;77.6;67.3
73214;Rochefort;9.8;80.8;0
73215;Valgelon-La Rochette;8.8;78.3;57
73216;Rognaix;5;78.3;37
73217;Rotherens;25.2;82.7;27.3
73218;Ruffieux;11.4;80.3;71.7
73219;Saint-Alban-de-Montbel;16.6;80.8;78.3
73220;Saint-Alban-d'Hurtières;3;74.1;21.7
73221;Saint-Alban-des-Villards;11.1;75.6;100
73222;Saint-Alban-Leysse;8.1;77.9;84
73223;Saint-André;5.1;80.4;83.9
73224;Saint-Avre;8.2;80.4;67.1
73225;Saint-Baldoph;14.5;77.1;67.3
73226;Saint-Béron;3.7;76.4;74.1
73227;Courchevel;7.4;85.1;91.4
73228;Saint-Cassin;13.8;82.3;75.4
73229;Saint-Christophe;12.3;83.3;66.2
73230;Saint-Colomban-des-Villards;8.5;76.1;100
73231;Saint-Étienne-de-Cuines;5.1;78.2;79.7
73232;Sainte-Foy-Tarentaise;1.7;82;78.4
73233;Saint-Franc;8.2;81.4;30.3
73234;Saint-François-de-Sales;6.6;90.5;53.2
73235;Saint François Longchamp;14.8;89;86.5
73236;Saint-Genix-les-Villages;5;79.1;59
73237;Saint-Georges-d'Hurtières;3;86.3;58
73240;Sainte-Hélène-du-Lac;13.4;78.5;66.8
73241;Sainte-Hélène-sur-Isère;6;82.7;56.2
73242;Saint-Jean-d'Arves;4.4;81.4;73.6
73243;Saint-Jean-d'Arvey;10.9;81.1;81.9
73245;Saint-Jean-de-Chevelu;11.4;82.5;77.9
73246;Saint-Jean-de-Couz;8;78.8;82.1
73247;Saint-Jean-de-la-Porte;14.1;81.7;69.7
73248;Saint-Jean-de-Maurienne;4;74.9;73.1
73249;Saint-Jeoire-Prieuré;11.3;83.7;77.5
73250;Saint-Julien-Mont-Denis;3.9;76.2;48.8
73252;Saint-Léger;0;80.1;62.5
73253;Saint-Marcel;2;81.5;16.3
73254;Sainte-Marie-d'Alvey;8.8;74.4;64.3
73255;Sainte-Marie-de-Cuines;3;80.6;82.8
73256;Saint-Martin-d'Arc;0;76.9;67.9
73257;Les Belleville;10.2;84.7;94.5
73258;Saint-Martin-de-la-Porte;6.9;80.9;50
73259;Saint-Martin-sur-la-Chambre;7.1;71.2;92.8
73261;Saint-Michel-de-Maurienne;4.1;79;64.4
73262;Saint-Nicolas-la-Chapelle;5.1;87.2;65.1
73263;Saint-Offenge;10.9;85.5;66.4
73265;Saint-Ours;9.1;83.1;64.4
73267;Saint-Pancrace;11.7;78.6;75
73268;Saint-Paul-sur-Isère;4.7;85.4;86.3
73269;Saint-Paul-sur-Yenne;8.8;78.5;65.5
73270;Saint-Pierre-d'Albigny;7;77.9;81.8
73271;Saint-Pierre-d'Alvey;9.4;88;84.9
73272;Saint-Pierre-de-Belleville;0;85.6;57.1
73273;Saint-Pierre-de-Curtille;2.6;68.9;76.2
73274;Saint-Pierre-d'Entremont;2.8;81.5;66.1
73275;Saint-Pierre-de-Genebroz;0;78.8;55.9
73276;Saint-Pierre-de-Soucy;2.9;80.2;50
73277;Sainte-Reine;7.2;82.2;67.9
73278;Saint-Rémy-de-Maurienne;4.6;78.4;59.6
73280;Saint-Sorlin-d'Arves;0;89.8;96.9
73281;Saint-Sulpice;11.9;81;100
73282;Saint-Thibaud-de-Couz;7.3;82.6;68.4
73283;Saint-Vital;3.2;73.4;81
73284;Salins-Fontaine;2.3;81.8;81.3
73285;Séez;4.9;83.4;66.1
73286;Serrières-en-Chautagne;5.5;77.6;81
73288;Sonnaz;13.6;82.8;56.8
73289;La Table;15.5;81.6;40
73290;Val-Cenis;6.2;86.7;82.1
73292;Thénésol;7.8;81.7;71.4
73293;Thoiry;5.7;78.2;100
73294;La Thuile;16.1;86.7;81.4
73296;Tignes;5.9;90.3;95.7
73297;Tournon;6.2;77.9;68.7
73298;Tours-en-Savoie;2.6;76.1;42.6
73299;Traize;6.9;83.3;45.7
73300;Tresserve;10.2;74;85.5
73301;Trévignin;12.1;82.5;56
73302;La Trinité;6.6;82.4;52.6
73303;Ugine;4;76.6;42.4
73304;Val-d'Isère;5.2;89;96.7
73306;Valloire;3.6;86;88.5
73307;Valmeinier;3.9;86;95.9
73308;Venthon;3.8;78.8;82.2
73309;Verel-de-Montbel;7;82;100
73310;Verel-Pragondran;8.3;82.1;55.6
73311;Le Verneil;0;83.3;0
73312;Verrens-Arvey;6.6;83.4;46.2
73313;Verthemex;10.1;79;26.3
73314;Villard-d'Héry;8.7;79.2;40
73315;Villard-Léger;0;78.7;49
73316;Villard-Sallet;0;81.9;66.7
73317;Villard-sur-Doron;3.3;81.4;72.4
73318;Villarembert;0;89.8;94.5
73320;Villargondran;10.5;76;43.7
73322;Villarodin-Bourget;18.8;80.8;83.1
73323;Villaroger;16.6;85.3;71.4
73324;Villaroux;5.7;76;41.7
73326;Vimines;12.4;81.8;78.4
73327;Vions;5.8;77.7;50
73328;Viviers-du-Lac;7.9;79.3;75.2
73329;Voglans;6.2;79.1;74
73330;Yenne;8.6;78.1;74.4
74001;Abondance;4.6;84;82.2
74002;Alby-sur-Chéran;7.1;82.1;60.2
74003;Alex;19.6;82.4;52.8
74004;Allèves;16.1;86;43.2
74005;Allinges;6.8;79.6;62.6
74006;Allonzier-la-Caille;9.1;85.6;71.4
74007;Amancy;7.1;83.9;52.2
74008;Ambilly;6.2;78.7;86.8
74009;Andilly;9.8;85.3;80.2
74010;Annecy;11.6;79.6;81.4
74012;Annemasse;6.8;77.5;87
74013;Anthy-sur-Léman;10.1;80.8;88.4
74014;Arâches-la-Frasse;7.9;87.6;91.4
74015;Arbusigny;3.5;84.9;63.8
74016;Archamps;17.8;82.4;73.5
74018;Arenthon;9.4;84.3;63.6
74019;Argonay;15.2;81.5;67.7
