pob;dept;global;politics;college_de_france;executive;minister;parliament;president;senat;median;expo_demog;lycees_pro;lycees_gt;lycees;edu;prepa;prepa_count
La Couvertoirade;12;0;0;0;0;0;0;0;0;18850.0;262.337119888151;0;0;0;0;0;0
Cransac;12;0;0;0;0;0;0;0;0;18880.0;4926.682541069556;0;0;0;0;0;0
Creissels;12;0;0;0;0;0;0;0;0;21850.0;798.0629150646628;0;0;0;0;0;0
Crespin;12;0;0;0;0;0;0;0;0;19300.0;649.4768437609227;0;0;0;0;0;0
La Cresse;12;0;0;0;0;0;0;0;0;23390.0;264.1305487591751;0;0;0;0;0;0
Curières;12;0;0;0;0;0;0;0;0;20990.0;528.1231212862635;0;0;0;0;0;0
Decazeville;12;4;4;0;0;0;3;0;1;19440.0;12235.51599091227;2;0;2;1;0;0
Druelle Balsac;12;0;0;0;0;0;0;0;0;26070.0;1534.5476232086683;0;0;0;0;0;0
Drulhe;12;0;0;0;0;0;0;0;0;21790.0;658.398462076197;0;0;0;0;0;0
Durenque;12;0;0;0;0;0;0;0;0;19770.0;919.3499650471863;0;0;0;0;0;0
