id,name,dept
19207,Sébastien Jumel,Seine-Inférieure
18496,Edouard Philippe,Seine-Inférieure
19958,Robert Le Bourgeois,Seine-Inférieure
17271,Christophe Bouillon,Seine-Inférieure
19155,Agnès Firmin le Bodo,Seine-Inférieure
17326,Sandrine Hurel,Seine-Inférieure
19842,Agnès Carel,Seine-Inférieure
19775,Marie-Agnès Poussier-Winsback,Seine-Inférieure
20022,David Guerin,Seine-Inférieure
19973,Patrice Martin,Seine-Inférieure
17323,Françoise Guégot,Seine-Inférieure
19518,Gérard Leseul,Seine-Inférieure
9223,Didier Marie,Seine-Inférieure
17305,Valérie Fourneyron,Seine-Inférieure
17338,Jean-Paul Lecoq,Seine-Inférieure
19476,Jean-Louis Rousselin,Seine-Inférieure
18388,Dominique Chauvel,Seine-Inférieure
19427,Hubert Wulfranc,Seine-Inférieure
1189,Frédérique Bredin,Seine-Inférieure
19419,Annie Vidal,Seine-Inférieure
18493,Luce Pane,Seine-Inférieure
2491,Paul Dhaille,Seine-Inférieure
7132,Alfred Trassy-Paillogues,Seine-Inférieure
18317,Yvon Robert,Seine-Inférieure
10673,Daniel Fidelin,Seine-Inférieure
7632,Alain Le Vern,Seine-Inférieure
9609,Patrick Jeanne,Seine-Inférieure
3238,Dominique Gambier,Seine-Inférieure
7679,Jean-Marie Leduc,Seine-Inférieure
5212,Denis Merville,Seine-Inférieure
19442,Jacques Dellerie,Seine-Inférieure
18571,Pierre Léautey,Seine-Inférieure
10718,Michel Lejeune,Seine-Inférieure
2876,Laurent Fabius,Seine-Inférieure
3818,Patrick Herr,Seine-Inférieure
76,Pierre Albertini,Seine-Inférieure
11034,Jean Vittrant,Seine-Inférieure
754,Jean-Yves Besselat,Seine-Inférieure
5721,Daniel Paul,Seine-Inférieure
1096,Pierre Bourguignon,Seine-Inférieure
2093,Christian Cuvilliez,Seine-Inférieure
479,Jean-Claude Bateux,Seine-Inférieure
6189,Antoine Rufenacht,Seine-Inférieure
6695,Charles Revet,Seine-Inférieure
1592,Dominique Chaboche,Seine-Inférieure
528,Jean Beaufils,Seine-Inférieure
5080,Marc Massion,Seine-Inférieure
7825,Edouard Leveau,Seine-Inférieure
3545,Michel Grandpierre,Seine-Inférieure
5178,Joseph Menga,Seine-Inférieure
655,Michel Bérégovoy,Seine-Inférieure
1905,Daniel Colliard,Seine-Inférieure
3833,Claude Heuillard,Seine-Inférieure
1916,"Henri, Louis Colombier",Seine-Inférieure
6292,Olivier de Sarnez,Seine-Inférieure
7803,"Roland, Eugène Leroy",Seine-Inférieure
964,Jeanine Bonvoisin,Seine-Inférieure
5033,André Martin,Seine-Inférieure
87,Jean Allard,Seine-Inférieure
1082,Irénée Bourgois,Seine-Inférieure
6508,Colette Privat,Seine-Inférieure
3067,Roger Fossé,Seine-Inférieure
7655,Jean Lecanuet,Seine-Inférieure
10472,"Pierre, Henri Damamme",Seine-Inférieure
769,"André, Marie, Joseph Bettencourt",Seine-Inférieure
2268,"Georges, Robert Delatre",Seine-Inférieure
2775,André Duroméa,Seine-Inférieure
11047,Raymond Rejaud,Seine-Inférieure
2786,"Roger, Armand Dusseaulx",Seine-Inférieure
3576,Robert Grèverie,Seine-Inférieure
5597,Raymond Offroy,Seine-Inférieure
913,Louis Boisson,Seine-Inférieure
1765,André Chérasse,Seine-Inférieure
5427,Jean-Marie Morisse,Seine-Inférieure
4373,Tony Larue,Seine-Inférieure
1755,Georges Chedru,Seine-Inférieure
1877,François Codet,Seine-Inférieure
3354,Maurice Georges,Seine-Inférieure
4997,André Marie,Seine-Inférieure
2026,Pierre Courant,Seine-Inférieure
2262,Louis Delaporte,Seine-Inférieure
1413,"René, Louis Cance",Seine-Inférieure
19921,Aly Diouara,Seine-St-Denis
19773,Thomas Portes,Seine-St-Denis
19221,Bastien Lachaud,Seine-St-Denis
19820,Aurélie Trouvé,Seine-St-Denis
18442,Razzy Hammadi,Seine-St-Denis
18444,Mathieu Hanotin,Seine-St-Denis
19011,Patrice Anato,Seine-St-Denis
19551,Nadège Abomangoli,Seine-St-Denis
19657,Raquel Garrido,Seine-St-Denis
19018,Clémentine Autain,Seine-St-Denis
19705,Jérôme Legavre,Seine-St-Denis
19687,Fatiha Keloua Hachi,Seine-St-Denis
19099,Alexis Corbière,Seine-St-Denis
19394,Stéphane Testé,Seine-St-Denis
10708,Jean-Christophe Lagarde,Seine-St-Denis
18501,Pascal Popelin,Seine-St-Denis
17314,Daniel Goldberg,Seine-St-Denis
7614,Bruno Le Roux,Seine-St-Denis
19589,Soumya Bourouaha,Seine-St-Denis
19326,Stéphane Peu,Seine-St-Denis
19444,Yannick Trigance,Seine-St-Denis
9035,Bertrand Kern,Seine-St-Denis
19087,Sylvie Charrière,Seine-St-Denis
19366,Sabine Rubin,Seine-St-Denis
17277,Patrice Calméjane,Seine-St-Denis
19098,Éric Coquerel,Seine-St-Denis
19346,Alain Ramadier,Seine-St-Denis
6601,Eric Raoult,Seine-St-Denis
18499,Elisabeth Pochon,Seine-St-Denis
825,Bernard Birsinger,Seine-St-Denis
454,Claude Bartolone,Seine-St-Denis
1178,Patrick Braouezec,Seine-St-Denis
2300,Jacques Delhy,Seine-St-Denis
5656,Michel Pajon,Seine-St-Denis
17310,Gérard Gaudron,Seine-St-Denis
1300,Marie-George Buffet,Seine-St-Denis
7354,Pierre Zarka,Seine-St-Denis
1180,Jean-Pierre Brard,Seine-St-Denis
2365,Christian Demuynck,Seine-St-Denis
3662,Élisabeth Guigou,Seine-St-Denis
216,François Asensi,Seine-St-Denis
3326,Jean-Claude Gayssot,Seine-St-Denis
2993,Daniel Feurtet,Seine-St-Denis
5524,Véronique Neiertz,Seine-St-Denis
3960,Muguette Jacquaint,Seine-St-Denis
315,François Bachelot,Seine-St-Denis
4894,Jacques Mahéas,Seine-St-Denis
3068,Paulette Fost,Seine-St-Denis
6255,Jean-Jack Salles,Seine-St-Denis
5628,Jacques Oudot,Seine-St-Denis
695,Pierre Bernard,Seine-St-Denis
3521,Marie-Thérèse Goutmann,Seine-St-Denis
5915,Louis Pierna,Seine-St-Denis
26,Jean-Claude Abrioux,Seine-St-Denis
944,Gilbert Bonnemaison,Seine-St-Denis
3851,Roger Holeindre,Seine-St-Denis
5667,Robert Pandraud,Seine-St-Denis
6587,Jack Ralite,Seine-St-Denis
3495,Roger Gouhier,Seine-St-Denis
723,Marcelin Berthelot,Seine-St-Denis
1809,Jacqueline Chonavel,Seine-St-Denis
10618,Claude Fuzier,Seine-St-Denis
764,Raoul Béteille,Seine-St-Denis
352,"Robert, Victor, Marcel, François Ballanger",Seine-St-Denis
7315,Raymond Valenet,Seine-St-Denis
19967,Julien Limongi,Seine-et-Marne
19660,Hadrien Ghomi,Seine-et-Marne
19803,Ersilia Soudais,Seine-et-Marne
19693,Maxime Laisney,Seine-et-Marne
19126,Stéphanie Do,Seine-et-Marne
19999,Arnaud Saint-Martin,Seine-et-Marne
19903,Arnaud Bonnet,Seine-et-Marne
18511,Eduardo Rihan Cypel,Seine-et-Marne
20009,Céline Thiébault-Martinez,Seine-et-Marne
19215,Rodrigue Kokouendo,Seine-et-Marne
17373,Franck Riester,Seine-et-Marne
18370,Emeric Bréhier,Seine-et-Marne
19764,Isabelle Périgault,Seine-et-Marne
19467,Jean-Louis Thiériot,Seine-et-Marne
18421,Olivier Faure,Seine-et-Marne
19257,Aude Luquet,Seine-et-Marne
19822,Frédéric Valletoux,Seine-et-Marne
18452,Valérie Lacroute,Seine-et-Marne
1950,Jean-François Copé,Seine-et-Marne
19483,Patricia Lemoine,Seine-et-Marne
19328,Michèle Peyron,Seine-et-Marne
10703,Yves Jégo,Seine-et-Marne
19787,Béatrice Roullaud,Seine-et-Marne
19875,Juliette Vilgrain,Seine-et-Marne
19314,Jean-François Parigi,Seine-et-Marne
3953,Christian Jacob,Seine-et-Marne
19507,Sylvie Bouchet Bellecourt,Seine-et-Marne
3981,Jean-François Jalkh,Seine-et-Marne
19150,Jean-Michel Fauvergue,Seine-et-Marne
20033,Michel Gonord,Seine-et-Marne
17261,Yves Albarello,Seine-et-Marne
2604,Guy Drut,Seine-et-Marne
5275,Jean-Claude Mignon,Seine-et-Marne
19542,Bernadette Beauvais,Seine-et-Marne
10681,Guy Geoffroy,Seine-et-Marne
10641,Chantal Brunel,Seine-et-Marne
1223,Nicole Bricq,Seine-et-Marne
11026,Ghislain Bray,Seine-et-Marne
7195,Daniel Vachez,Seine-et-Marne
3832,Jacques Heuclin,Seine-et-Marne
3102,Jean-Pierre Fourré,Seine-et-Marne
1431,Pierre Carassus,Seine-et-Marne
3918,Jean-Jacques Hyest,Seine-et-Marne
4026,Gérard Jeffray,Seine-et-Marne
10868,Roger Boullonnois,Seine-et-Marne
5951,Etienne Pinte,Seine-et-Marne
17623,"Gérard, André Millet",Seine-et-Marne
7347,Alain Vivien,Seine-et-Marne
1884,Jean-Pierre Cognat,Seine-et-Marne
7574,Robert Le Foll,Seine-et-Marne
4093,Didier Julia,Seine-et-Marne
2059,Charles Cova,Seine-et-Marne
6559,Pierre Quillet,Seine-et-Marne
11033,Marc Fromion,Seine-et-Marne
2872,Claude Eymard-Duvernay,Seine-et-Marne
972,Gérard Bordu,Seine-et-Marne
5862,Alain Peyrefitte,Seine-et-Marne
3805,"Robert, Henri Héraud",Seine-et-Marne
6388,Paul Seramy,Seine-et-Marne
6571,"Guy, Eugène, Louis Rabourdin",Seine-et-Marne
7387,"Michel, Pierre Vincent",Seine-et-Marne
5879,Roger Pezout,Seine-et-Marne
3967,Marc Jacquet,Seine-et-Marne
3036,Bertrand Flornoy,Seine-et-Marne
5318,René Mocquiaux,Seine-et-Marne
483,"Pierre, Joseph, Dominique Battesti",Seine-et-Marne
1740,Guy Chavanne,Seine-et-Marne
3485,Albert Görge,Seine-et-Marne
19785,Charles Rodwell,Seine-et-Oise
19234,Marie Lebec,Seine-et-Oise
19719,Benjamin Lucas-Lundy,Seine-et-Oise
19730,William Martinet,Seine-et-Oise
19036,Aurore Bergé,Seine-et-Oise
19026,Jean-Noël Barrot,Seine-et-Oise
19187,Nadia Hai,Seine-et-Oise
20038,Anne-Sophie Ronceret,Seine-et-Oise
19845,Anne Grignon,Seine-et-Oise
19995,Aurélien Rousseau,Seine-et-Oise
19920,Dieynaba Diop,Seine-et-Oise
18510,Arnaud Richard,Seine-et-Oise
19057,Yaël Braun-Pivet,Seine-et-Oise
19022,Didier Baichère,Seine-et-Oise
19753,Karl Olive,Seine-et-Oise
17825,David Douillet,Seine-et-Oise
19851,Anne Bergantz,Seine-et-Oise
10745,Valérie Pecresse,Seine-et-Oise
18443,Benoît Hamon,Seine-et-Oise
17857,Cécile Dumoulin,Seine-et-Oise
19473,Pascal Thévenot,Seine-et-Oise
19331,Béatrice Piron,Seine-et-Oise
19975,Laurent Mazaury,Seine-et-Oise
19503,Philippe Benassaya,Seine-et-Oise
19871,Denis Bernaert,Seine-et-Oise
19413,Michèle De Vaucouleurs,Seine-et-Oise
18576,Jean-Philippe Mallé,Seine-et-Oise
17398,Jean-Frédéric Poisson,Seine-et-Oise
18564,Sophie Primas,Seine-et-Oise
19178,Florence Granjus,Seine-et-Oise
19340,Natalia Pouzyreff,Seine-et-Oise
19862,Philippe Emmanuel,Seine-et-Oise
18480,François De Mazières,Seine-et-Oise
19417,Michel Vialay,Seine-et-Oise
19289,Bruno Millienne,Seine-et-Oise
562,Pierre Bédier,Seine-et-Oise
18439,Henri Guaino,Seine-et-Oise
9621,Pierre Morange,Seine-et-Oise
18404,Françoise Descamps-Crosnier,Seine-et-Oise
3091,Jean-Michel Fourgous,Seine-et-Oise
17953,Anny Poursinoff,Seine-et-Oise
3925,Anne-Marie Idrac,Seine-et-Oise
17399,Yves Vandewalle,Seine-et-Oise
7788,Pierre Lequiller,Seine-et-Oise
18288,Joël Regnault,Seine-et-Oise
18535,Jean-Marie Tétart,Seine-et-Oise
1439,Pierre Cardo,Seine-et-Oise
5494,Jacques Myard,Seine-et-Oise
22,Nicolas About,Seine-et-Oise
5857,Annette Peulvast-Bergeal,Seine-et-Oise
1133,Christine Boutin,Seine-et-Oise
3848,Jacqueline Hoffmann,Seine-et-Oise
5066,Jacques Masdeu-Arus,Seine-et-Oise
10598,Georges Mougeot,Seine-et-Oise
11962,Christian Blanc,Seine-et-Oise
6958,Catherine Tasca,Seine-et-Oise
6356,"Bernard, Jean, Joseph Schreiner",Seine-et-Oise
983,Franck Borotra,Seine-et-Oise
4915,Guy Malandain,Seine-et-Oise
3111,Martine Frachon,Seine-et-Oise
16816,Pierre Amouroux,Seine-et-Oise
11053,André Samitier,Seine-et-Oise
3661,Jean Guigné,Seine-et-Oise
17624,"Colette, Marie, Françoise Le Moal Née Amicel",Seine-et-Oise
10470,Christian Coumel,Seine-et-Oise
6024,Michel Rocard,Seine-et-Oise
2116,André Damien,Seine-et-Oise
3467,Gérard Godon,Seine-et-Oise
5997,Jean-Marie Poirier,Seine-et-Oise
5786,Michel Péricard,Seine-et-Oise
7584,Jean Le Gars,Seine-et-Oise
6553,Maurice Quettier,Seine-et-Oise
1106,Pierre Bourson,Seine-et-Oise
6788,Jean Riquin,Seine-et-Oise
4137,Yves Le Coat de Kerveguen,Seine-et-Oise
9085,Pierre Régis,Seine-et-Oise
6504,Gérard Prioux,Seine-et-Oise
60,"Gaston, Paul, Emile Aizier",Seine-et-Oise
6726,René Ribière,Seine-et-Oise
5133,Camille Max-Petit,Seine-et-Oise
1860,"Pierre, Henri Clostermann",Seine-et-Oise
7406,"Georges-Paul, Marie Wagner",Seine-et-Oise
6983,Paul-Louis Tenaillon,Seine-et-Oise
4046,Alain Jonemann,Seine-et-Oise
6720,Pierre Ribes,Seine-et-Oise
7697,Olivier Lefèvre d'Ormesson,Seine-et-Oise
2460,Bernard Destremau,Seine-et-Oise
5276,André Mignot,Seine-et-Oise
2173,Jean-Paul David,Seine-et-Oise
7274,Robert Wagner,Seine-et-Oise
5901,Pierre Picard,Seine-et-Oise
2951,Léon Feix,Seine-et-Oise
2600,Jean Drouot-l'Hermine,Seine-et-Oise
7054,Jacqueline Thome-Patenôtre,Seine-et-Oise
5226,Pierre Métayer,Seine-et-Oise
5153,Paul Mazurier,Seine-et-Oise
3988,Michel Jamot,Seine-et-Oise
7887,Henri Longuet,Seine-et-Oise
7680,René Leduc,Seine-et-Oise
1342,Armand Cachat,Seine-et-Oise
5659,Jean-Paul Palewski,Seine-et-Oise
19991,Matthias Renault,Somme
19809,Jean-Philippe Tanguy,Somme
19739,Yaël Ménaché,Somme
19868,Ingrid Dordain,Somme
19368,François Ruffin,Somme
18500,Barbara Pompili,Somme
18362,Pascale Boistard,Somme
19441,Romain Joron,Somme
19516,Grégory Labille,Somme
19265,Emmanuel Maquet,Somme
19943,Zahia Hamdane,Somme
19511,Cécile Delpirou,Somme
10659,Stéphane Demilly,Somme
5750,Vincent Peillon,Somme
19435,Pascal Demarthe,Somme
19236,Jean-Claude Leclabart,Somme
10603,Olivier Jardé,Somme
3389,Alain Gest,Somme
3741,Francis Hammel,Somme
798,Jérôme Bignon,Somme
18375,Jean-Claude Buisine,Somme
3755,Joël Hart,Somme
7641,Chantal Leblanc,Somme
3841,Pierre Hiard,Somme
3028,Jacques Fleury,Somme
17354,Gilbert Mathon,Somme
6020,Gilles de Robien,Somme
3568,Maxime Gremetz,Somme
5089,Jean-Louis Massoubre,Somme
255,André Audinot,Somme
2456,Jean-Claude Dessein,Somme
558,Jacques Becq,Somme
1828,Pierre Claisse,Somme
797,"Charles, Henry Bignon",Somme
3780,Léon Heitz,Somme
5395,Fred Moore,Somme
4319,René Lamps,Somme
2016,Michel Couillet,Somme
4847,Emile Luciani,Somme
7738,"Max, Marius, Achille Lejeune",Somme
2566,Jean Doublet,Somme
2242,Marcelle Delabie Née Herbelin,Somme
2500,Hamadoun Dicko,Soudan
4120,Modibo Keita,Soudan
888,"Barema, Kissourou Bocoum",Soudan
6862,Fily-Dabo Sissoko,Soudan
2495,Mamadou Dia,Sénégal
6385,Léopold Sédar Senghor,Sénégal
19525,Muriel Roques-Etienne,Tarn
19393,Jean Terlier,Tarn
19639,Karen Erodi,Tarn
19598,Frédéric Cabrolier,Tarn
19415,Marie-Christine Verdier-Jouclas,Tarn
10676,Philippe Folliot,Tarn
18436,Linda Gourjade,Tarn
1432,Bernard Carayon,Tarn
936,Philippe Bonnecarrère,Tarn
17383,Jacques Valax,Tarn
1436,Thierry Carcenac,Tarn
102,Jacqueline Alquier,Tarn
1902,Monique Collange,Tarn
3180,Jean-Pierre Gabarrou,Tarn
5960,Charles Pistre,Tarn
4944,Albert Mamy,Tarn
694,Pierre Bernard,Tarn
2548,Louis Donnadieu,Tarn
814,André Billoux,Tarn
7856,Jacques Limouzy,Tarn
1194,Henry Bressolier,Tarn
6616,André Raust,Tarn
6894,Georges Spénale,Tarn
7279,Henri Yrissou,Tarn
7267,André Vidal,Tarn
6758,Edouard Rieunaud,Tarn
7083,"Antonin, Jean, André Tirefort",Tarn
20044,Pierre-Henri Carbonnel,Tarn-et-Garonne
17367,Sylvia Pinel,Tarn-et-Garonne
18507,Valérie Rabault,Tarn-et-Garonne
19676,Marine Hamelet,Tarn-et-Garonne
10626,Brigitte Barèges,Tarn-et-Garonne
3269,Roland Garrigues,Tarn-et-Garonne
1542,Jean-Pierre Cave,Tarn-et-Garonne
18322,Jacques Moignard,Tarn-et-Garonne
1216,Jacques Briat,Tarn-et-Garonne
512,Jean-Michel Baylet,Tarn-et-Garonne
5589,Jean-Paul Nunzi,Tarn-et-Garonne
3528,Hubert Gouze,Tarn-et-Garonne
930,Jean Bonhomme,Tarn-et-Garonne
4371,Pierre Larroque,Tarn-et-Garonne
572,Camille Bégué,Tarn-et-Garonne
2317,Louis-Jean Delmas,Tarn-et-Garonne
7316,Antonin Ver,Tarn-et-Garonne
6235,Pierre de Sainte-Marie,Tarn-et-Garonne
2814,Arabi El Goni,Tchad
7866,"Gabriel, Francisco Lisette",Tchad
19052,Ian Boucard,Territoire-de-Belfort
19610,Florian Chauche,Territoire-de-Belfort
19899,Guillaume Bigot,Territoire-de-Belfort
10792,Michel Zumkeller,Territoire-de-Belfort
10737,Damien Meslot,Territoire-de-Belfort
6095,Jean Rosselot,Territoire-de-Belfort
3062,Raymond Forni,Territoire-de-Belfort
1780,Jean-Pierre Chevènement,Territoire-de-Belfort
5002,Gilberte Marin-Moskovitz,Territoire-de-Belfort
2589,Michel Dreyfus-Schmidt,Territoire-de-Belfort
784,Jacques Bichet,Territoire-de-Belfort
2025,Lucien Couqueberg,Territoire-de-Belfort
341,Jean Bailly,Territoire-de-Belfort
7088,André Tisserand,Territoire-de-Belfort
6015,Paul Robert,Territoire-de-Belfort
2552,Henri Dorey,Territoire-de-Belfort
6347,"Raymond, Antoine Schmittlein",Territoire-de-Belfort
19909,Gabrielle Cathala,Val-d'Oise
19580,Carlos Martens Bilongo,Val-d'Oise
19926,Romain Eskenazi,Val-d'Oise
19233,Fiona Lazaar,Val-d'Oise
19823,Paul Vannier,Val-d'Oise
19316,Zivka Park,Val-d'Oise
19387,Aurélien Taché,Val-d'Oise
19608,Émilie Chandler,Val-d'Oise
19942,Ayda Hadizadeh,Val-d'Oise
19696,Arnaud Le Gall,Val-d'Oise
19297,Naïma Moutchou,Val-d'Oise
19510,David Corceiro,Val-d'Oise
19648,Estelle Folest,Val-d'Oise
19463,Antoine Savignat,Val-d'Oise
19356,Cécile Rilhac,Val-d'Oise
19142,Nathalie Elimas,Val-d'Oise
19974,Emmanuel Maurel,Val-d'Oise
18381,Jean-Noël Carpentier,Val-d'Oise
19109,Dominique Da Silva,Val-d'Oise
19298,Isabelle Muller-Quoy,Val-d'Oise
19424,Guillaume Vuilletet,Val-d'Oise
20003,Anne Sicard,Val-d'Oise
10644,Jérôme Chartier,Val-d'Oise
17428,François Pupponi,Val-d'Oise
9952,"Didier, Georges Arnal",Val-d'Oise
18410,Philippe Doucet,Val-d'Oise
20047,Benoît Blanchard,Val-d'Oise
18462,Dominique Lefebvre,Val-d'Oise
1215,Yvon Briant,Val-d'Oise
17267,Claude Bodin,Val-d'Oise
7557,Jean-Pierre Le Coadic,Val-d'Oise
17364,Yanick Paternotte,Val-d'Oise
3873,Philippe Houillon,Val-d'Oise
10752,Axel Poniatowski,Val-d'Oise
18528,Gérard Sebaoun,Val-d'Oise
863,Jean-Pierre Blazy,Val-d'Oise
3410,Dominique Gillot,Val-d'Oise
643,Jean-Pierre Bequet,Val-d'Oise
5439,Georges Mothron,Val-d'Oise
6428,Marcel Porcher,Val-d'Oise
9623,Jean-Pierre Pernot,Val-d'Oise
3887,Robert Hue,Val-d'Oise
2270,Francis Delattre,Val-d'Oise
6731,Alain Richard,Val-d'Oise
2257,Jean-Pierre Delalande,Val-d'Oise
144,"Bernard, Sauveur Angels",Val-d'Oise
397,Jean Bardet,Val-d'Oise
7671,Marie-France Lecuir,Val-d'Oise
3513,Christian Gourmelen,Val-d'Oise
4221,Jean-Philippe Lachenaud,Val-d'Oise
7626,Raymonde Le Texier,Val-d'Oise
10770,François Scellier,Val-d'Oise
1882,Michel Coffineau,Val-d'Oise
5372,Robert Montdargent,Val-d'Oise
1409,Henry Canacos,Val-d'Oise
4315,Raymond Lamontagne,Val-d'Oise
6415,"Michel, Casimir Poniatowski",Val-d'Oise
5841,André Petit,Val-d'Oise
7160,Solange Troisier,Val-d'Oise
7348,Claude Weber,Val-d'Oise
6736,Jacques Richard,Val-d'Oise
19591,Louis Boyard,Val-de-Marne
19669,Clémence Guetté,Val-de-Marne
19313,Mathilde Panot,Val-de-Marne
20055,Nicolas Tryzna,Val-de-Marne
19704,Mathieu Lefèvre,Val-de-Marne
19174,Guillaume Gouffier Valente,Val-de-Marne
19371,Laurent Saint-Martin,Val-de-Marne
19949,Vincent Jeanbrun,Val-de-Marne
19276,Jean François Mbaye,Val-de-Marne
19807,Sophie Taillé-Polian,Val-de-Marne
19686,Rachel Keke,Val-de-Marne
20053,Sandrine Lalanne,Val-de-Marne
19324,Maud Petit,Val-de-Marne
19163,Albane Gaillot,Val-de-Marne
19073,Luc Carvounas,Val-de-Marne
18556,Sylvain Berrios,Val-de-Marne
19118,Frédéric Descrozaille,Val-de-Marne
19527,Isabelle Santiago,Val-de-Marne
5963,Henri Plagnol,Val-de-Marne
14705,Olivier Dosne,Val-de-Marne
17315,Didier Gonzales,Val-de-Marne
18329,Laurence Abeille,Val-de-Marne
10739,Marie-Anne Montchamp,Val-de-Marne
18456,Jean-Luc Laurent,Val-de-Marne
18372,Jean-Jacques Bridey,Val-de-Marne
10627,Patrick Beaudouin,Val-de-Marne
9225,Joseph Rossignol,Val-de-Marne
6812,Patrick Sève,Val-de-Marne
10629,Jacques Alain Bénisti,Val-de-Marne
6447,Antoine Pouillieute,Val-de-Marne
3808,Michel Herbillon,Val-de-Marne
10711,Jean-Yves Le Bouillonnec,Val-de-Marne
2307,Richard Dell'Agnola,Val-de-Marne
1466,Gilles Carrez,Val-de-Marne
17316,Pierre Gosnat,Val-de-Marne
5536,Paulette Nevoux,Val-de-Marne
6129,René Rouquet,Val-de-Marne
1520,Laurent Cathala,Val-de-Marne
4028,Jean-Jacques Jegou,Val-de-Marne
7702,Jean-Claude Lefort,Val-de-Marne
6362,Roger-Gérard Schwartzenberg,Val-de-Marne
804,Claude Billard,Val-de-Marne
11032,Pierre-Louis Fagniez,Val-de-Marne
6335,"Jean-Pierre, Fernand Schenardi",Val-de-Marne
9025,David Bohbot,Val-de-Marne
5188,Paul Mercieca,Val-de-Marne
245,Pierre Aubry,Val-de-Marne
4112,Maxime Kalinsky,Val-de-Marne
3438,Michel Giraud,Val-de-Marne
7330,Roland Vernaudon,Val-de-Marne
534,Jean-Louis Beaumont,Val-de-Marne
5674,Christiane Papon,Val-de-Marne
3119,Joseph Franceschi,Val-de-Marne
3590,Alain Griotteray,Val-de-Marne
4970,Georges Marchais,Val-de-Marne
6932,Pierre Tabanou,Val-de-Marne
19299,Cécile Muschotti,Var
19272,Fabien Matras,Var
19183,Émilie Guerel,Var
19702,Julie Lechanteux,Var
19695,Laure Lavalette,Var
19582,Frédéric Boccaletti,Var
19661,Frank Giletti,Var
19274,Sereine Mauborgne,Var
19797,Philippe Schreck,Var
19173,Valérie Gomez-Bassac,Var
19286,Philippe Michel-Kleisbauer,Var
19716,Philippe Lottiaux,Var
18342,Olivier Audibert Troin,Var
19777,Stéphane Rambaud,Var
19611,Yannick Chenevard,Var
10789,Philippe Vitel,Var
19270,Jean-Louis Masson,Var
10786,Jean-Sébastien Vialatte,Var
5893,Yann Piat,Var
3197,Robert Gaia,Var
19501,Edith Audibert,Var
10723,Geneviève Levy,Var
10753,Josette Pons,Var
2898,Hubert Falco,Var
3425,Jean-Pierre Giran,Var
10596,Guy Menut,Var
6846,Aymeric Simon-Lorière,Var
10684,Georges Ginesta,Var
2766,Guy Durbec,Var
7773,François Léotard,Var
1417,Philippe de Canson,Var
3771,Alain Hautecoeur,Var
2054,Jean-Michel Couve,Var
743,Jean-Marie Bertrand,Var
7554,Jean-Marie Le Chevallier,Var
11036,Michel Hamaide,Var
4258,Bernard Lafont,Var
1483,Odette Casanova,Var
1895,Daniel Colin,Var
3990,Maurice Janetti,Var
604,Mario Bénard,Var
1913,Louis Colombani,Var
5645,Arthur Paecht,Var
3523,Christian Goux,Var
510,"Marcel, Jean, Laurent Bayle",Var
7512,René-Georges Laurin,Var
2879,Henri Fabre,Var
209,Maurice Arreckx,Var
3379,Angelin German,Var
3294,"Pierre, Auguste, Eugène Gaudin",Var
7271,"Jean, Louis Vitel",Var
5206,Toussaint Merle,Var
3423,Philippe Giovannini,Var
11023,Ernest Barbier,Var
1084,Lucien Bourgeois,Var
2843,Gabriel Escudier,Var
1558,Julien Cazelles,Var
19889,Raphaël Arnault,Vaucluse
18477,Marion Maréchal-Le Pen,Vaucluse
19333,Brune Poirson,Vaucluse
19677,Joris Hébrard,Vaucluse
19455,Adrien Morenas,Vaucluse
18341,Julien Aubert,Vaucluse
19533,Souad Zitouni,Vaucluse
19564,Bénédicte Auzanot,Vaucluse
19083,Jean-François Cesarini,Vaucluse
19710,Hervé De Lépinau,Vaucluse
3783,Cécile Helle,Vaucluse
19718,Jean-François Lovisolo,Vaucluse
19992,Catherine Rimbert,Vaucluse
19462,Marie-France Lorho,Vaucluse
19857,Catherine Jaouen,Vaucluse
17269,Jean-Claude Bouchet,Vaucluse
3286,Jean Gatel,Vaucluse
18569,Paul Durieu,Vaucluse
18426,Michèle Fournier-Armand,Vaucluse
4309,Jean Pierre Lambertin,Vaucluse
921,Jacques Bompard,Vaucluse
2967,Jean-Michel Ferrand,Vaucluse
13038,Alain Cortade,Vaucluse
6146,Yves Rousset-Rouard,Vaucluse
6160,Jean-Pierre Roux,Vaucluse
6933,Dominique Taddei,Vaucluse
6056,Marie-Josée Meloriat,Vaucluse
6624,Guy Ravier,Vaucluse
974,André Borel,Vaucluse
10686,Maurice Giro,Vaucluse
649,Jacques Bérard,Vaucluse
1682,Maurice Charretier,Vaucluse
9093,Fernand Marin,Vaucluse
9953,"Charles, Marius Reboul",Vaucluse
6836,Marie-Madeleine Signouret,Vaucluse
6283,Georges Santoni,Vaucluse
268,Pierre Augier,Vaucluse
2669,Henri Duffaut,Vaucluse
300,Léon Ayme,Vaucluse
5150,Henri Mazo,Vaucluse
19192,Pierre Henriet,Vendée
18483,Yannick Moreau,Vendée
19230,Philippe Latombe,Vendée
19068,Stéphane Buchou,Vendée
19574,Béatrice Bellamy,Vendée
18425,Hugues Fourage,Vendée
18376,Sylviane Bulteau,Vendée
18457,Alain Leboeuf,Vendée
13861,Véronique Besse,Vendée
6689,Bruno Retailleau,Vendée
19490,Patrick Loiseau,Vendée
